Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,Apartment,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,User,CARD INDEX,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
Maggie Faraday,65,61,1954,12,Female,35187 West Lane,,Santa Barbara,CA,93109,34.4,-119.72,$33097,$35404,$30887,575,3,1272,2,Debit,5728056480439167,06/2024,992,YES,2,$14448,09/2005,2011,No
Hadley Davis,34,65,1985,3,Female,480 Ocean View Boulevard,,Lakeside,CA,92040,32.9,-116.89,$22740,$46361,$69620,743,2,1273,0,Debit,5112985372677713,08/2022,62,YES,2,$19038,10/2008,2010,No
Hadley Davis,34,65,1985,3,Female,480 Ocean View Boulevard,,Lakeside,CA,92040,32.9,-116.89,$22740,$46361,$69620,743,2,1273,1,Debit,5422967140573110,03/2012,803,YES,1,$23632,06/2007,2009,No
Darrell Gomez,54,66,1965,4,Male,1416 Bayview Avenue,,Gainesville,FL,32608,29.67,-82.33,$25767,$52538,$132409,602,1,1274,0,Debit,5115906061769120,12/2022,219,YES,2,$18627,06/2004,2010,No
Amina Torres,73,65,1947,1,Female,835 Main Street,36.0,Brooklyn,NY,11216,40.64,-73.94,$19652,$31317,$4591,687,4,1275,0,Debit (Prepaid),5027092702312429,08/2021,52,YES,1,$86,06/2019,2019,No
Amina Torres,73,65,1947,1,Female,835 Main Street,36.0,Brooklyn,NY,11216,40.64,-73.94,$19652,$31317,$4591,687,4,1275,1,Debit,4940574343090024,12/2014,702,YES,1,$18944,11/2014,2014,No
Amina Torres,73,65,1947,1,Female,835 Main Street,36.0,Brooklyn,NY,11216,40.64,-73.94,$19652,$31317,$4591,687,4,1275,2,Debit,4276460060200386,08/2022,264,YES,1,$20962,01/2005,2011,No
Amina Torres,73,65,1947,1,Female,835 Main Street,36.0,Brooklyn,NY,11216,40.64,-73.94,$19652,$31317,$4591,687,4,1275,3,Debit (Prepaid),5271307942784936,02/2016,888,YES,1,$86,06/2004,2006,No
Lucca Thompson,28,66,1991,10,Male,7933 Plum Lane,78.0,Pomona,CA,91768,34.06,-117.79,$16025,$32676,$88515,641,1,1276,0,Credit,360424769741306,10/2021,352,NO,2,$6000,12/2015,2015,No
Jaiden Powell,33,60,1987,2,Male,6174 East Street,,Portland,OR,97213,45.53,-122.6,$26647,$54333,$103224,584,1,1277,0,Credit,364278996069965,02/2020,191,YES,1,$12500,06/2016,2016,No
Briggs Campbell,66,61,1953,7,Male,338 Littlewood Street,88.0,Lawrenceville,GA,30043,33.94,-83.99,$24252,$57383,$20725,799,4,1278,0,Credit,364647060276955,04/2020,223,YES,1,$17200,10/2015,2015,No
Briggs Campbell,66,61,1953,7,Male,338 Littlewood Street,88.0,Lawrenceville,GA,30043,33.94,-83.99,$24252,$57383,$20725,799,4,1278,1,Debit,5012576433104478,01/2015,411,YES,1,$31163,03/2014,2014,No
Briggs Campbell,66,61,1953,7,Male,338 Littlewood Street,88.0,Lawrenceville,GA,30043,33.94,-83.99,$24252,$57383,$20725,799,4,1278,2,Debit (Prepaid),5317204750431758,05/2024,412,YES,1,$59,06/2013,2013,No
Briggs Campbell,66,61,1953,7,Male,338 Littlewood Street,88.0,Lawrenceville,GA,30043,33.94,-83.99,$24252,$57383,$20725,799,4,1278,3,Credit,5757079020713035,06/2024,544,NO,1,$13500,04/2005,2009,No
Wayne Morales,44,65,1975,3,Male,704 Third Avenue,,Danielsville,GA,30633,34.12,-83.22,$15726,$32064,$9833,709,3,1279,0,Credit,4297525095541797,05/2022,49,YES,2,$8900,05/2009,2010,No
Wayne Morales,44,65,1975,3,Male,704 Third Avenue,,Danielsville,GA,30633,34.12,-83.22,$15726,$32064,$9833,709,3,1279,1,Credit,5454401798231056,12/2024,360,YES,1,$2900,07/2007,2012,No
Wayne Morales,44,65,1975,3,Male,704 Third Avenue,,Danielsville,GA,30633,34.12,-83.22,$15726,$32064,$9833,709,3,1279,2,Debit (Prepaid),5403639313421706,04/2020,283,YES,2,$89,02/2009,2009,No
Ember Merkel,53,66,1966,5,Female,810 Summit Lane,,Cambridge,MD,21613,38.56,-76.07,$16852,$34361,$41375,643,1,1280,0,Credit,4578235631297148,09/2023,285,YES,2,$5200,10/2008,2009,No
Davian Ortiz,59,54,1960,9,Male,350 Jefferson Boulevard,,Inglewood,CA,90302,33.97,-118.35,$18476,$28245,$13411,669,1,1281,0,Debit,5755010791716629,04/2022,497,YES,2,$6090,11/2009,2011,No
Kason Neufelder,26,69,1993,3,Male,4693 Essex Street,3.0,Rapid City,SD,57703,44.07,-103.23,$18816,$38363,$63974,838,3,1282,0,Debit,4177638630189991,11/2020,393,YES,1,$31072,01/2014,2014,No
Kason Neufelder,26,69,1993,3,Male,4693 Essex Street,3.0,Rapid City,SD,57703,44.07,-103.23,$18816,$38363,$63974,838,3,1282,1,Credit,326436217704163,06/2023,879,YES,2,$11200,02/2020,2020,No
Kason Neufelder,26,69,1993,3,Male,4693 Essex Street,3.0,Rapid City,SD,57703,44.07,-103.23,$18816,$38363,$63974,838,3,1282,2,Debit (Prepaid),5799877051065572,02/2020,466,YES,1,$38,02/2020,2020,No
Kyrie Martinez,93,69,1926,9,Male,748 Martin Luther King Street,91.0,Bronx,NY,10456,40.84,-73.87,$12475,$10782,$346,770,7,1283,0,Debit,5479439443272548,11/2010,248,YES,2,$10670,01/2005,2009,No
Kyrie Martinez,93,69,1926,9,Male,748 Martin Luther King Street,91.0,Bronx,NY,10456,40.84,-73.87,$12475,$10782,$346,770,7,1283,1,Credit,4503231152263501,02/2024,728,YES,2,$5900,10/2006,2014,No
Kyrie Martinez,93,69,1926,9,Male,748 Martin Luther King Street,91.0,Bronx,NY,10456,40.84,-73.87,$12475,$10782,$346,770,7,1283,2,Credit,354026281245694,09/2017,67,YES,2,$7600,09/2017,2017,No
Kyrie Martinez,93,69,1926,9,Male,748 Martin Luther King Street,91.0,Bronx,NY,10456,40.84,-73.87,$12475,$10782,$346,770,7,1283,3,Debit (Prepaid),5117972120762088,05/2022,969,YES,1,$95,10/2019,2019,No
Kyrie Martinez,93,69,1926,9,Male,748 Martin Luther King Street,91.0,Bronx,NY,10456,40.84,-73.87,$12475,$10782,$346,770,7,1283,4,Credit,4909834750137607,04/2023,264,NO,1,$5100,03/2006,2006,No
Kyrie Martinez,93,69,1926,9,Male,748 Martin Luther King Street,91.0,Bronx,NY,10456,40.84,-73.87,$12475,$10782,$346,770,7,1283,5,Debit,4708121064103290,12/2020,26,YES,1,$1753,09/2006,2012,No
Kyrie Martinez,93,69,1926,9,Male,748 Martin Luther King Street,91.0,Bronx,NY,10456,40.84,-73.87,$12475,$10782,$346,770,7,1283,6,Debit,4887547650218596,03/2024,281,YES,2,$8427,01/2006,2014,No
Winnie Ortiz,86,68,1933,7,Female,406 El Camino Boulevard,,Richmond,VT,5477,44.4,-73.0,$26951,$35685,$1135,714,5,1284,0,Debit,4653215018449189,09/2014,624,YES,1,$27006,12/2007,2007,No
Winnie Ortiz,86,68,1933,7,Female,406 El Camino Boulevard,,Richmond,VT,5477,44.4,-73.0,$26951,$35685,$1135,714,5,1284,1,Debit,5454198029567960,08/2023,161,YES,1,$34348,05/2009,2010,No
Winnie Ortiz,86,68,1933,7,Female,406 El Camino Boulevard,,Richmond,VT,5477,44.4,-73.0,$26951,$35685,$1135,714,5,1284,2,Debit,5278876115993600,12/2008,948,YES,1,$25659,11/2008,2011,No
Winnie Ortiz,86,68,1933,7,Female,406 El Camino Boulevard,,Richmond,VT,5477,44.4,-73.0,$26951,$35685,$1135,714,5,1284,3,Credit,4844646610537453,08/2020,174,YES,2,$14500,03/2010,2010,No
Winnie Ortiz,86,68,1933,7,Female,406 El Camino Boulevard,,Richmond,VT,5477,44.4,-73.0,$26951,$35685,$1135,714,5,1284,4,Credit,4343987004496524,09/2024,81,YES,1,$16400,11/2008,2008,No
Anne Cox,49,70,1971,2,Female,916 Birch Drive,,Naples,FL,34109,26.14,-81.79,$25006,$50984,$65126,616,2,1285,0,Debit,4166845388863489,09/2020,285,YES,2,$9418,07/2007,2007,No
Anne Cox,49,70,1971,2,Female,916 Birch Drive,,Naples,FL,34109,26.14,-81.79,$25006,$50984,$65126,616,2,1285,1,Debit,5021195779307065,07/2000,818,YES,1,$20677,02/2000,2011,No
Clare Foster,48,65,1971,9,Female,76 Lexington Boulevard,6458.0,Iowa City,IA,52240,41.65,-91.53,$23238,$47374,$35312,714,2,1286,0,Debit,5407924790398155,08/2021,69,YES,1,$21900,11/2008,2011,No
Clare Foster,48,65,1971,9,Female,76 Lexington Boulevard,6458.0,Iowa City,IA,52240,41.65,-91.53,$23238,$47374,$35312,714,2,1286,1,Credit,338642228553287,08/2024,678,NO,2,$13100,09/2009,2009,No
Rey Lee,33,66,1986,3,Male,632 Pine Drive,,Cordova,TN,38016,35.15,-89.75,$27474,$56018,$100163,739,2,1287,0,Credit,4274011202694035,06/2022,289,YES,2,$25400,06/2009,2012,No
Rey Lee,33,66,1986,3,Male,632 Pine Drive,,Cordova,TN,38016,35.15,-89.75,$27474,$56018,$100163,739,2,1287,1,Debit,5092747474352987,02/2011,356,YES,2,$21177,08/2006,2007,No
Rylie Campbell,23,65,1996,6,Female,427 Martin Luther King Street,3.0,Spring,TX,77389,30.06,-95.38,$35807,$73011,$240352,794,2,1288,0,Credit,5121470572571848,06/2022,529,YES,1,$20700,02/2020,2020,No
Rylie Campbell,23,65,1996,6,Female,427 Martin Luther King Street,3.0,Spring,TX,77389,30.06,-95.38,$35807,$73011,$240352,794,2,1288,1,Credit,310441130576257,04/2024,394,YES,2,$12600,02/2020,2020,No
Thea Johnson,59,60,1960,6,Female,1892 Catherine Street,,Cave City,KY,42127,37.13,-85.96,$13456,$27439,$84665,631,1,1289,0,Debit,5960113726065282,12/2008,880,NO,2,$15122,11/2008,2010,No
Phoenix Sanders,35,69,1984,11,Female,4346 El Camino Boulevard,5.0,Jacksonville,FL,32222,30.33,-81.65,$20710,$42229,$0,688,3,1290,0,Debit,4915076647608173,08/2023,63,NO,1,$14708,01/2014,2014,No
Phoenix Sanders,35,69,1984,11,Female,4346 El Camino Boulevard,5.0,Jacksonville,FL,32222,30.33,-81.65,$20710,$42229,$0,688,3,1290,1,Debit,4535134357521443,03/2022,877,YES,2,$19197,04/2013,2013,No
Phoenix Sanders,35,69,1984,11,Female,4346 El Camino Boulevard,5.0,Jacksonville,FL,32222,30.33,-81.65,$20710,$42229,$0,688,3,1290,2,Debit,5325994058715063,04/2022,617,YES,1,$14830,12/2014,2014,No
Lillian Kelly,54,58,1965,9,Female,780 Ocean Avenue,,Gloucester,VA,23061,37.43,-76.54,$21040,$42900,$111007,802,6,1291,0,Debit,5709693631749938,10/2021,320,YES,1,$6631,09/1999,2012,No
Lillian Kelly,54,58,1965,9,Female,780 Ocean Avenue,,Gloucester,VA,23061,37.43,-76.54,$21040,$42900,$111007,802,6,1291,1,Debit,5774873617908688,08/2024,550,YES,1,$13910,12/2010,2016,No
Lillian Kelly,54,58,1965,9,Female,780 Ocean Avenue,,Gloucester,VA,23061,37.43,-76.54,$21040,$42900,$111007,802,6,1291,2,Credit,5352138305305282,05/2024,190,YES,2,$6900,09/2014,2014,No
Lillian Kelly,54,58,1965,9,Female,780 Ocean Avenue,,Gloucester,VA,23061,37.43,-76.54,$21040,$42900,$111007,802,6,1291,3,Debit,5152221647441116,10/2020,628,YES,1,$19955,11/1994,2007,No
Lillian Kelly,54,58,1965,9,Female,780 Ocean Avenue,,Gloucester,VA,23061,37.43,-76.54,$21040,$42900,$111007,802,6,1291,4,Debit (Prepaid),5318319036148549,08/2024,577,YES,2,$66,11/2012,2012,No
Lillian Kelly,54,58,1965,9,Female,780 Ocean Avenue,,Gloucester,VA,23061,37.43,-76.54,$21040,$42900,$111007,802,6,1291,5,Credit,4110883178370891,04/2024,317,YES,1,$9900,06/2009,2009,No
Frankie Allen,60,68,1959,8,Male,513 Tenth Avenue,,Wichita,KS,67204,37.68,-97.34,$19224,$39191,$43396,756,6,1292,0,Credit,6457800663577684,01/2012,285,YES,1,$9200,09/2010,2010,No
Frankie Allen,60,68,1959,8,Male,513 Tenth Avenue,,Wichita,KS,67204,37.68,-97.34,$19224,$39191,$43396,756,6,1292,1,Debit,5810725153736837,05/2022,279,YES,1,$9420,10/2010,2012,No
Frankie Allen,60,68,1959,8,Male,513 Tenth Avenue,,Wichita,KS,67204,37.68,-97.34,$19224,$39191,$43396,756,6,1292,2,Debit (Prepaid),5486503850400569,05/2021,264,NO,2,$49,02/2007,2011,No
Frankie Allen,60,68,1959,8,Male,513 Tenth Avenue,,Wichita,KS,67204,37.68,-97.34,$19224,$39191,$43396,756,6,1292,3,Debit,4023270767899228,04/2020,32,YES,2,$18535,12/2008,2008,No
Frankie Allen,60,68,1959,8,Male,513 Tenth Avenue,,Wichita,KS,67204,37.68,-97.34,$19224,$39191,$43396,756,6,1292,4,Debit,4442324693688145,09/2023,130,YES,1,$10104,10/2010,2015,No
Frankie Allen,60,68,1959,8,Male,513 Tenth Avenue,,Wichita,KS,67204,37.68,-97.34,$19224,$39191,$43396,756,6,1292,5,Debit (Prepaid),4820966230615076,11/2022,662,YES,2,$63,01/2003,2010,No
Brennan Johnson,18,68,2001,6,Male,3033 Maple Lane,,Mc Lean,VA,22101,38.94,-77.19,$62840,$128123,$135808,699,1,1293,0,Debit,5550802323458257,09/2022,862,YES,1,$61407,01/2020,2020,No
Clyde Wright,68,71,1951,9,Male,26 El Camino Street,,Zion Grove,PA,17985,40.93,-76.25,$20340,$41473,$98151,724,3,1294,0,Credit,5187732819891507,12/2014,87,YES,3,$10100,03/2012,2012,No
Clyde Wright,68,71,1951,9,Male,26 El Camino Street,,Zion Grove,PA,17985,40.93,-76.25,$20340,$41473,$98151,724,3,1294,1,Debit,4385795693863379,06/2024,806,YES,2,$31535,02/2005,2009,No
Clyde Wright,68,71,1951,9,Male,26 El Camino Street,,Zion Grove,PA,17985,40.93,-76.25,$20340,$41473,$98151,724,3,1294,2,Debit,5531706766680785,08/2015,158,YES,1,$21282,11/2013,2013,No
Andy Bell,76,67,1943,8,Male,772 Lexington Street,2.0,Delphos,OH,45833,40.84,-84.33,$18287,$37829,$20185,658,4,1295,0,Credit,4141753158398487,03/2022,11,YES,1,$5100,04/2010,2011,No
Andy Bell,76,67,1943,8,Male,772 Lexington Street,2.0,Delphos,OH,45833,40.84,-84.33,$18287,$37829,$20185,658,4,1295,1,Debit,5220177364102104,02/2020,680,YES,1,$14103,06/1999,2008,No
Andy Bell,76,67,1943,8,Male,772 Lexington Street,2.0,Delphos,OH,45833,40.84,-84.33,$18287,$37829,$20185,658,4,1295,2,Debit,4984493732494807,07/2022,688,YES,2,$21847,07/2005,2011,No
Andy Bell,76,67,1943,8,Male,772 Lexington Street,2.0,Delphos,OH,45833,40.84,-84.33,$18287,$37829,$20185,658,4,1295,3,Debit,5175150411772712,09/2020,502,YES,1,$28425,10/2013,2013,No
Daniella Robinson,21,68,1998,8,Female,3701 Birch Street,,Lansing,MI,48911,42.7,-84.55,$16954,$34568,$81953,765,1,1296,0,Debit,4236028748423167,02/2020,721,YES,1,$4087,01/2020,2020,No
Adrian Perez,71,74,1948,6,Male,2786 Forest Lane,7.0,Springfield,OH,45506,39.92,-83.79,$14342,$29243,$30686,726,4,1297,0,Credit,389912068048719,09/2023,269,YES,2,$8200,07/1998,2011,No
Adrian Perez,71,74,1948,6,Male,2786 Forest Lane,7.0,Springfield,OH,45506,39.92,-83.79,$14342,$29243,$30686,726,4,1297,1,Debit,4299508349741779,09/2021,579,YES,2,$1462,04/2002,2013,No
Adrian Perez,71,74,1948,6,Male,2786 Forest Lane,7.0,Springfield,OH,45506,39.92,-83.79,$14342,$29243,$30686,726,4,1297,2,Debit (Prepaid),4569310605904110,07/2021,990,YES,2,$58,02/2011,2011,No
Adrian Perez,71,74,1948,6,Male,2786 Forest Lane,7.0,Springfield,OH,45506,39.92,-83.79,$14342,$29243,$30686,726,4,1297,3,Debit,5488342944613905,03/2011,880,YES,2,$142,03/1999,2014,No
Aaliyah Martin,43,74,1976,4,Female,113 Burns Lane,,Pensacola,FL,32504,30.44,-87.18,$22247,$45360,$14587,704,3,1298,0,Debit,4843491272960882,01/2017,625,YES,1,$18105,08/2012,2012,No
Aaliyah Martin,43,74,1976,4,Female,113 Burns Lane,,Pensacola,FL,32504,30.44,-87.18,$22247,$45360,$14587,704,3,1298,1,Credit,4417513283605637,04/2014,84,YES,1,$10900,07/2002,2013,No
Aaliyah Martin,43,74,1976,4,Female,113 Burns Lane,,Pensacola,FL,32504,30.44,-87.18,$22247,$45360,$14587,704,3,1298,2,Credit,4419924074647230,12/2021,1,NO,1,$12800,09/2007,2011,No
Bailee Nguyen,30,67,1989,8,Female,387 Plum Avenue,,Wenonah,NJ,8090,39.79,-75.14,$26193,$53407,$125586,767,3,1299,0,Debit,4058050157220596,03/2020,102,YES,1,$2670,01/2011,2011,No
Bailee Nguyen,30,67,1989,8,Female,387 Plum Avenue,,Wenonah,NJ,8090,39.79,-75.14,$26193,$53407,$125586,767,3,1299,1,Credit,5873495069998579,10/2018,162,YES,2,$14700,05/2012,2012,No
Bailee Nguyen,30,67,1989,8,Female,387 Plum Avenue,,Wenonah,NJ,8090,39.79,-75.14,$26193,$53407,$125586,767,3,1299,2,Debit (Prepaid),5808136548740017,07/2023,131,YES,1,$100,01/2020,2020,No
Dakota Martinez,21,70,1998,9,Female,1241 11th Boulevard,,Rosemead,CA,91770,34.06,-118.08,$16101,$32829,$44141,652,1,1300,0,Debit,5351705189279027,12/2021,895,YES,2,$1680,01/2020,2020,No
Joseph Sanchez,68,68,1951,4,Male,344 Washington Drive,895.0,Gretna,LA,70056,29.91,-90.05,$20042,$39832,$5377,785,4,1301,0,Debit,4574140981154350,08/2016,627,YES,1,$18579,09/2015,2015,No
Joseph Sanchez,68,68,1951,4,Male,344 Washington Drive,895.0,Gretna,LA,70056,29.91,-90.05,$20042,$39832,$5377,785,4,1301,1,Credit,5595598905079193,09/2021,15,YES,1,$13200,07/2010,2010,No
Joseph Sanchez,68,68,1951,4,Male,344 Washington Drive,895.0,Gretna,LA,70056,29.91,-90.05,$20042,$39832,$5377,785,4,1301,2,Credit,381186607769548,04/2023,440,YES,2,$1900,02/2020,2020,No
Joseph Sanchez,68,68,1951,4,Male,344 Washington Drive,895.0,Gretna,LA,70056,29.91,-90.05,$20042,$39832,$5377,785,4,1301,3,Credit,4844474344137395,07/2024,601,YES,2,$17100,08/2011,2011,No
Emerson Rogers,31,68,1988,9,Female,256 Jefferson Street,,Henrico,VA,23231,37.55,-77.46,$21602,$44041,$109159,680,2,1302,0,Debit,4522536096309018,10/2015,832,NO,1,$16820,05/2014,2014,No
Emerson Rogers,31,68,1988,9,Female,256 Jefferson Street,,Henrico,VA,23231,37.55,-77.46,$21602,$44041,$109159,680,2,1302,1,Credit,340488847692793,02/2022,91,YES,1,$12000,10/2010,2014,No
Markus Masvidal,79,68,1940,10,Male,1699 West Lane,,Mentor,OH,44060,41.69,-81.33,$24878,$29517,$2470,690,4,1303,0,Debit,5936146704569186,10/2018,616,YES,1,$21357,03/2015,2015,No
Markus Masvidal,79,68,1940,10,Male,1699 West Lane,,Mentor,OH,44060,41.69,-81.33,$24878,$29517,$2470,690,4,1303,1,Debit,5382896062305963,11/2022,543,YES,1,$22964,07/2005,2011,No
Markus Masvidal,79,68,1940,10,Male,1699 West Lane,,Mentor,OH,44060,41.69,-81.33,$24878,$29517,$2470,690,4,1303,2,Debit,5063833404835994,12/2024,954,YES,1,$16769,01/2020,2020,No
Markus Masvidal,79,68,1940,10,Male,1699 West Lane,,Mentor,OH,44060,41.69,-81.33,$24878,$29517,$2470,690,4,1303,3,Credit,4677022173671023,06/2016,438,YES,1,$10100,11/2010,2010,No
Annika Rivera,50,69,1969,4,Female,8886 Little Creek Street,1.0,Edgerton,WI,53534,42.83,-89.07,$21348,$43529,$126175,797,6,1304,0,Debit,4266071650368100,12/2024,345,YES,1,$20773,04/2013,2013,No
Annika Rivera,50,69,1969,4,Female,8886 Little Creek Street,1.0,Edgerton,WI,53534,42.83,-89.07,$21348,$43529,$126175,797,6,1304,1,Credit,337714799695315,01/2022,540,YES,1,$15300,04/2005,2012,No
Annika Rivera,50,69,1969,4,Female,8886 Little Creek Street,1.0,Edgerton,WI,53534,42.83,-89.07,$21348,$43529,$126175,797,6,1304,2,Debit,5758058384603555,01/2023,365,YES,2,$11160,07/2010,2010,No
Annika Rivera,50,69,1969,4,Female,8886 Little Creek Street,1.0,Edgerton,WI,53534,42.83,-89.07,$21348,$43529,$126175,797,6,1304,3,Debit (Prepaid),5279859317968599,12/2022,265,YES,2,$110,06/1999,2017,No
Annika Rivera,50,69,1969,4,Female,8886 Little Creek Street,1.0,Edgerton,WI,53534,42.83,-89.07,$21348,$43529,$126175,797,6,1304,4,Debit,4762407160723213,06/2024,115,YES,2,$8766,09/2010,2020,No
Annika Rivera,50,69,1969,4,Female,8886 Little Creek Street,1.0,Edgerton,WI,53534,42.83,-89.07,$21348,$43529,$126175,797,6,1304,5,Debit (Prepaid),5231369185894594,01/2021,156,YES,2,$95,10/1998,2012,No
Landen Martinez,53,66,1966,5,Male,852 Tenth Boulevard,,Clarksville,IN,47129,38.31,-85.76,$16097,$32820,$23004,740,4,1305,0,Credit,4985248597765518,11/2020,814,YES,2,$9100,09/2008,2015,No
Landen Martinez,53,66,1966,5,Male,852 Tenth Boulevard,,Clarksville,IN,47129,38.31,-85.76,$16097,$32820,$23004,740,4,1305,1,Debit,5983398661297116,10/2010,300,YES,2,$15441,09/2009,2009,No
Landen Martinez,53,66,1966,5,Male,852 Tenth Boulevard,,Clarksville,IN,47129,38.31,-85.76,$16097,$32820,$23004,740,4,1305,2,Debit,5382214816700100,04/2019,291,YES,2,$12021,05/2004,2014,No
Landen Martinez,53,66,1966,5,Male,852 Tenth Boulevard,,Clarksville,IN,47129,38.31,-85.76,$16097,$32820,$23004,740,4,1305,3,Debit,5662897470767553,05/2023,180,YES,1,$8887,08/2007,2014,No
Javion Stewart,69,73,1950,11,Male,385 Maple Street,,San Mateo,CA,94404,37.55,-122.26,$47524,$96901,$182809,701,5,1306,0,Debit (Prepaid),5342080744210119,05/2023,335,YES,1,$77,03/2011,2011,No
Javion Stewart,69,73,1950,11,Male,385 Maple Street,,San Mateo,CA,94404,37.55,-122.26,$47524,$96901,$182809,701,5,1306,1,Credit,5957980518521489,07/2024,963,YES,1,$22500,10/2006,2008,No
Javion Stewart,69,73,1950,11,Male,385 Maple Street,,San Mateo,CA,94404,37.55,-122.26,$47524,$96901,$182809,701,5,1306,2,Debit,5932193694740182,02/2010,963,YES,1,$19600,10/2007,2015,No
Javion Stewart,69,73,1950,11,Male,385 Maple Street,,San Mateo,CA,94404,37.55,-122.26,$47524,$96901,$182809,701,5,1306,3,Debit,5166666850423125,09/2020,693,YES,2,$40019,08/2010,2017,No
Javion Stewart,69,73,1950,11,Male,385 Maple Street,,San Mateo,CA,94404,37.55,-122.26,$47524,$96901,$182809,701,5,1306,4,Debit,5360731476529064,12/2023,898,NO,2,$64321,01/2004,2007,No
Cason Thomas,60,66,1959,11,Male,933 Valley Lane,,Murphys,CA,95247,38.14,-120.45,$16448,$33540,$74530,734,5,1307,0,Debit,4298987544338030,03/2020,757,YES,1,$16731,06/2014,2014,No
Cason Thomas,60,66,1959,11,Male,933 Valley Lane,,Murphys,CA,95247,38.14,-120.45,$16448,$33540,$74530,734,5,1307,1,Credit,5398766323081099,06/2022,391,YES,2,$8800,07/2008,2008,No
Cason Thomas,60,66,1959,11,Male,933 Valley Lane,,Murphys,CA,95247,38.14,-120.45,$16448,$33540,$74530,734,5,1307,2,Debit,4514910575649849,07/2019,398,YES,1,$12764,07/2006,2009,No
Cason Thomas,60,66,1959,11,Male,933 Valley Lane,,Murphys,CA,95247,38.14,-120.45,$16448,$33540,$74530,734,5,1307,3,Debit,4224737440603281,02/2022,580,NO,1,$7943,08/2002,2005,No
Cason Thomas,60,66,1959,11,Male,933 Valley Lane,,Murphys,CA,95247,38.14,-120.45,$16448,$33540,$74530,734,5,1307,4,Debit,4580608927025365,01/2007,312,YES,2,$18089,06/2004,2009,No
Augustine Turner,26,68,1993,3,Male,2519 Park Boulevard,,Hutchinson,MN,55350,44.88,-94.37,$20699,$42201,$138469,682,5,1308,0,Credit,6640823761249853,01/2020,41,YES,1,$13800,01/2020,2020,No
Augustine Turner,26,68,1993,3,Male,2519 Park Boulevard,,Hutchinson,MN,55350,44.88,-94.37,$20699,$42201,$138469,682,5,1308,1,Debit,4808189634285184,02/2020,6,YES,2,$20134,01/2020,2020,No
Augustine Turner,26,68,1993,3,Male,2519 Park Boulevard,,Hutchinson,MN,55350,44.88,-94.37,$20699,$42201,$138469,682,5,1308,2,Debit (Prepaid),5675120465436915,03/2021,779,YES,2,$55,01/2020,2020,No
Augustine Turner,26,68,1993,3,Male,2519 Park Boulevard,,Hutchinson,MN,55350,44.88,-94.37,$20699,$42201,$138469,682,5,1308,3,Debit,5595112515226586,02/2020,994,YES,2,$9279,01/2020,2020,No
Augustine Turner,26,68,1993,3,Male,2519 Park Boulevard,,Hutchinson,MN,55350,44.88,-94.37,$20699,$42201,$138469,682,5,1308,4,Debit,5615383905529869,08/2021,586,NO,2,$21449,02/2020,2020,No
Liliana Anderson,40,69,1979,3,Female,159 Plum Avenue,,New Bremen,OH,45869,40.43,-84.38,$24227,$49396,$39549,814,3,1309,0,Credit,6694401699327793,12/2011,712,YES,1,$16500,10/2011,2011,No
Liliana Anderson,40,69,1979,3,Female,159 Plum Avenue,,New Bremen,OH,45869,40.43,-84.38,$24227,$49396,$39549,814,3,1309,1,Debit,4617983811742101,03/2023,469,YES,2,$9335,06/2010,2010,No
Liliana Anderson,40,69,1979,3,Female,159 Plum Avenue,,New Bremen,OH,45869,40.43,-84.38,$24227,$49396,$39549,814,3,1309,2,Debit,4041929159891556,04/2023,622,YES,2,$14079,07/2004,2015,No
Butch Labelle,48,66,1971,9,Male,6606 Oak Drive,,Oakdale,LA,71463,30.81,-92.65,$16816,$34287,$77180,760,3,1310,0,Debit,4448354145874788,02/2020,333,YES,1,$10367,02/2020,2020,No
Butch Labelle,48,66,1971,9,Male,6606 Oak Drive,,Oakdale,LA,71463,30.81,-92.65,$16816,$34287,$77180,760,3,1310,1,Credit,329374832925921,05/2024,926,YES,1,$8200,07/2003,2012,No
Butch Labelle,48,66,1971,9,Male,6606 Oak Drive,,Oakdale,LA,71463,30.81,-92.65,$16816,$34287,$77180,760,3,1310,2,Debit,5932626353957306,06/2020,709,YES,2,$13350,02/2006,2011,No
Sylvia Thomas,39,69,1980,4,Female,251 Main Lane,,Kokomo,IN,46901,40.47,-86.13,$16794,$34241,$79551,784,2,1311,0,Credit,346838160027794,11/2020,335,YES,1,$10200,02/2001,2011,No
Sylvia Thomas,39,69,1980,4,Female,251 Main Lane,,Kokomo,IN,46901,40.47,-86.13,$16794,$34241,$79551,784,2,1311,1,Debit,4646403746633735,04/2015,115,YES,1,$22648,01/2008,2015,No
