User,CARD INDEX,Card Brand,Card Type,Card Number,Expires,CVV,Has Chip,Cards Issued,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
1188,4,Visa,Credit,4788127455899670,Jan-21,710,YES,1,"$8,800.00",Mar-17,2017,No
1188,5,Mastercard,Debit,5791756986936870,Nov-24,196,YES,1,"$12,223.00",Dec-19,2019,No
1189,0,Visa,Debit,4728777894194120,Dec-20,480,YES,2,"$13,478.00",Feb-20,2020,No
1189,1,Mastercard,Debit,5935282226409440,Nov-20,222,YES,1,"$19,578.00",Jan-20,2020,No
1189,2,Visa,Debit,4548788317386780,Apr-24,930,YES,2,"$2,944.00",Jan-20,2020,No
1190,0,Mastercard,Debit,5535009995730320,Mar-23,063,YES,1,"$20,773.00",Feb-20,2020,No
1190,1,Mastercard,Debit,5355589517294780,Jan-22,850,YES,2,"$24,203.00",Feb-20,2020,No
1190,2,Mastercard,Debit (Prepaid),5058598107512730,Jul-20,451,YES,2,$98.00,Jan-20,2020,No
1191,0,Mastercard,Debit,5432833513022590,Nov-20,312,YES,2,"$2,727.00",Jun-09,2014,No
1191,1,Amex,Credit,317569527961909,Mar-23,740,YES,2,"$6,800.00",Sep-02,2002,No
1191,2,Visa,Debit,4602655731592720,Mar-19,673,YES,1,"$22,516.00",May-16,2016,No
1191,3,Discover,Credit,6399050710218190,Dec-21,413,YES,2,"$11,500.00",Dec-04,2009,No
1192,0,Visa,Debit,4302881392511490,Dec-21,079,NO,2,"$15,214.00",Oct-09,2010,No
1192,1,Visa,Debit,4417073426918700,Dec-24,403,YES,2,"$23,687.00",Jan-20,2020,No
1192,2,Visa,Debit,4672018031116290,Nov-21,314,YES,1,"$18,048.00",Aug-06,2007,No
1193,0,Visa,Debit,4613268743262260,Mar-20,131,YES,1,"$25,102.00",Nov-10,2014,No
1194,0,Visa,Debit,4353880576731230,Jan-22,425,YES,2,"$13,773.00",May-08,2008,No
1194,1,Mastercard,Debit,5199593781302950,May-21,864,YES,1,"$12,892.00",Aug-11,2011,No
1195,0,Amex,Credit,359230628127716,May-19,198,YES,2,"$6,600.00",Nov-12,2012,No
1195,1,Visa,Debit,4661359494660870,Apr-24,259,YES,2,"$25,650.00",May-16,2016,No
1195,2,Mastercard,Debit,5995510727358210,Jun-20,873,YES,2,"$37,192.00",Sep-09,2010,No
1196,0,Mastercard,Debit,5243935173726740,Apr-21,608,YES,1,"$5,779.00",Sep-06,2014,No
1196,1,Visa,Debit,4036369476300570,Aug-23,682,YES,1,"$13,325.00",May-01,2011,No
1196,2,Amex,Credit,344071694724842,Jan-23,346,YES,1,"$4,000.00",Nov-05,2009,No
1196,3,Amex,Credit,323444546475230,Feb-23,788,YES,1,"$6,900.00",May-00,2012,No
1197,0,Mastercard,Debit,5971471233715170,Oct-23,760,YES,1,"$35,702.00",Sep-17,2017,No
1197,1,Amex,Credit,332244260422916,Aug-24,240,YES,1,"$13,200.00",Feb-20,2020,No
1197,2,Visa,Credit,4190991721490110,Mar-20,326,YES,2,"$21,700.00",Nov-18,2018,No
1197,3,Visa,Credit,4919539941598150,Aug-20,561,NO,1,"$13,700.00",Jan-20,2020,No
1198,0,Visa,Debit,4354373957390480,Oct-20,188,YES,1,"$24,389.00",Jan-20,2020,No
1198,1,Mastercard,Debit (Prepaid),5874661434134400,Feb-20,293,YES,2,$74.00,Mar-19,2019,No
1198,2,Amex,Credit,307297025936750,Dec-20,918,YES,1,"$12,100.00",Jan-06,2011,No
1199,0,Mastercard,Debit,5850811144559930,Nov-22,655,YES,1,"$16,640.00",Oct-08,2009,No
1199,1,Mastercard,Debit,5311017800546220,Sep-13,133,YES,1,"$14,889.00",Jun-10,2011,No
1199,2,Visa,Debit,4944351254118660,Jun-21,741,YES,1,"$19,080.00",Jul-07,2010,No
1200,0,Visa,Credit,4589986776113950,Oct-23,678,NO,2,"$7,600.00",May-15,2015,No
1201,0,Mastercard,Debit,5625758363027280,Mar-23,881,YES,2,"$14,525.00",Nov-97,2014,No
1201,1,Visa,Debit,4045049141463000,Feb-20,604,YES,1,"$15,636.00",Feb-05,2014,No
1201,2,Mastercard,Debit,5751381604807650,Aug-23,244,YES,2,"$13,296.00",Oct-08,2016,No
1201,3,Visa,Credit,4307225452598890,Mar-23,672,NO,2,"$10,100.00",Sep-03,2011,No
1201,4,Visa,Debit,4632658313488910,Sep-24,732,NO,1,"$36,412.00",Apr-01,2007,No
1202,0,Visa,Debit,4328249998295600,Nov-23,853,YES,1,"$4,589.00",Sep-04,2012,No
1202,1,Mastercard,Debit,5670267603066030,Feb-20,875,YES,1,"$17,474.00",Jun-05,2015,No
1203,0,Amex,Credit,375947824371679,May-24,928,YES,1,"$12,000.00",Jan-20,2020,No
1203,1,Amex,Credit,354491217269737,Feb-20,772,YES,1,"$16,900.00",Feb-20,2020,No
1203,2,Mastercard,Debit,5295246280473120,Jul-23,117,YES,1,"$26,277.00",Feb-10,2010,No
1203,3,Mastercard,Debit,5716337574011950,Feb-20,231,YES,1,"$26,317.00",Apr-14,2014,No
1204,0,Visa,Credit,4568990237174710,Jan-22,624,YES,2,"$13,600.00",Jul-17,2017,No
1205,0,Mastercard,Debit,5729297445419720,Aug-24,288,NO,2,"$21,540.00",Feb-20,2020,No
1206,0,Mastercard,Debit,5395349112538160,Mar-20,034,YES,1,"$37,468.00",Feb-14,2014,No
1206,1,Visa,Debit,4686195455656890,Apr-21,292,NO,1,"$27,864.00",Oct-09,2012,No
1206,2,Visa,Debit (Prepaid),4553257553445990,Feb-20,055,NO,1,$65.00,Jun-18,2018,No
1206,3,Visa,Debit,4597236520104130,Mar-20,389,YES,1,"$31,842.00",Jul-16,2016,No
1206,4,Visa,Credit,4206248084502470,Mar-20,545,YES,2,"$14,900.00",Jun-02,2011,No
1206,5,Visa,Credit,4907569031158210,Aug-24,170,YES,2,"$12,400.00",May-18,2018,No
1207,0,Mastercard,Debit,5847682490938890,Dec-20,383,YES,2,"$14,094.00",Oct-11,2018,No
1207,1,Mastercard,Debit,5025895057524830,Jan-21,367,YES,1,"$8,962.00",Sep-99,2011,No
1208,0,Mastercard,Debit,5746888458694760,Feb-18,646,YES,1,"$15,510.00",Mar-11,2011,No
1208,1,Mastercard,Debit,5463153984541850,Jun-24,013,YES,1,"$20,311.00",May-10,2012,No
1208,2,Visa,Debit,4655468499465050,Sep-23,303,YES,1,"$13,492.00",Jul-10,2010,No
1209,0,Mastercard,Debit,5557084446860840,Feb-22,077,YES,2,"$10,015.00",Feb-20,2020,No
1210,0,Mastercard,Debit (Prepaid),5842764862143140,Dec-23,478,YES,1,$77.00,Aug-08,2009,No
1210,1,Amex,Credit,316712270679687,May-22,946,YES,1,"$8,200.00",Feb-06,2016,No
1210,2,Mastercard,Debit (Prepaid),5095132989101390,Oct-19,088,YES,2,$50.00,Jul-08,2008,No
1210,3,Mastercard,Debit,5501198442764700,Sep-10,847,YES,1,$297.00,Sep-09,2009,No
1211,0,Mastercard,Credit,5542688229083620,Dec-22,439,YES,1,"$9,300.00",Nov-07,2014,No
1211,1,Mastercard,Debit,5859732793534490,Jun-23,348,YES,2,"$24,425.00",Mar-04,2006,No
1211,2,Visa,Credit,4565836303791150,Sep-21,441,YES,2,"$3,900.00",Jan-10,2010,No
1211,3,Visa,Debit,4952248755072910,Apr-20,398,YES,1,"$21,098.00",Apr-06,2009,No
1211,4,Visa,Credit,4550312126148400,Jan-20,957,YES,1,"$10,800.00",Oct-11,2013,No
1211,5,Mastercard,Debit,5707448794545760,Jun-24,039,YES,2,"$6,817.00",Jun-05,2016,No
1212,0,Visa,Credit,4651180699756030,Feb-24,460,YES,1,"$12,600.00",Jan-04,2011,No
1212,1,Mastercard,Debit (Prepaid),5896780709526630,Nov-10,903,NO,1,$42.00,Nov-01,2004,No
1212,2,Mastercard,Credit,5888879465203740,Dec-09,088,YES,2,"$6,400.00",Dec-06,2009,No
1212,3,Visa,Credit,4618393100129360,Jul-20,775,YES,1,"$9,800.00",Sep-10,2011,No
1212,4,Visa,Debit,4081263773546450,Jul-23,064,YES,1,"$4,750.00",Mar-03,2011,No
1212,5,Visa,Debit,4321384766522660,Aug-21,682,NO,2,"$6,532.00",Oct-09,2009,No
1213,0,Mastercard,Debit,5446273979485240,Nov-22,233,YES,1,"$1,044.00",Mar-16,2016,No
1213,1,Mastercard,Debit,5521214390191680,Sep-18,672,YES,1,$746.00,Mar-11,2011,No
1213,2,Mastercard,Debit (Prepaid),5098538543569880,Feb-20,816,YES,1,$61.00,Feb-20,2020,No
1214,0,Mastercard,Debit (Prepaid),5791031552039030,Oct-08,655,YES,2,$58.00,Nov-07,2015,No
1215,0,Visa,Debit,4340110703036070,May-22,710,YES,1,"$18,771.00",Sep-04,2009,No
1215,1,Visa,Debit,4892346599778030,Jan-23,219,YES,1,"$17,108.00",Oct-07,2007,No
1215,2,Visa,Debit,4202710228630180,Oct-23,579,YES,1,"$12,446.00",Feb-20,2020,No
1215,3,Visa,Credit,4300760560641970,Jan-21,406,YES,1,"$8,200.00",Jul-06,2013,No
1215,4,Mastercard,Debit,5166839761897520,May-22,983,YES,2,"$7,081.00",Apr-08,2010,No
1216,0,Mastercard,Debit,5601172841459290,Feb-24,029,YES,1,"$23,009.00",Feb-15,2015,No
1216,1,Visa,Debit,4657379115764710,Nov-17,578,YES,2,"$17,973.00",Dec-13,2013,No
1216,2,Mastercard,Debit,5843688837981170,Oct-23,880,YES,1,"$12,254.00",Aug-15,2015,No
1216,3,Mastercard,Debit,5928230249203930,Aug-22,212,YES,1,"$20,799.00",Sep-10,2010,No
1217,0,Mastercard,Debit,5809172741821180,Mar-21,282,YES,2,"$27,320.00",Apr-04,2008,No
1218,0,Visa,Debit,4372566654697980,Sep-23,083,YES,2,"$34,818.00",Sep-12,2012,No
1218,1,Visa,Debit,4789580361652930,Oct-20,216,YES,2,"$38,837.00",Mar-16,2016,No
1218,2,Mastercard,Credit,5427161135500740,Mar-24,304,YES,2,"$23,500.00",Aug-09,2020,No
1219,0,Mastercard,Debit,5688998474789350,Jun-20,292,YES,1,"$13,014.00",Feb-14,2014,No
1219,1,Amex,Credit,314195561633807,May-23,296,YES,2,"$5,500.00",Oct-06,2017,No
1219,2,Visa,Debit,4635941322761450,Mar-20,691,YES,2,"$5,949.00",Sep-08,2008,No
1220,0,Visa,Credit,4379930917559480,Nov-23,210,YES,2,"$10,700.00",Sep-08,2010,No
1220,1,Mastercard,Debit,5215692889951880,Apr-22,134,YES,1,"$12,451.00",Jul-07,2008,No
1220,2,Visa,Credit,4751378907766310,Apr-24,254,YES,2,"$6,700.00",Feb-20,2020,No
1220,3,Mastercard,Debit,5252574971670590,Apr-18,920,YES,1,"$19,086.00",Aug-09,2011,No
1220,4,Visa,Credit,4116639367344720,May-21,923,YES,2,"$9,700.00",Apr-10,2016,No
1221,0,Mastercard,Credit,5974021114272850,Sep-08,886,YES,2,"$17,200.00",Dec-07,2010,No
1221,1,Mastercard,Debit,5770382684241100,Jun-15,832,YES,2,"$29,486.00",Sep-08,2008,No
1221,2,Mastercard,Credit,5587070999180300,Apr-23,335,YES,2,"$9,700.00",Feb-10,2011,No
1221,3,Mastercard,Debit,5768399039617120,Jul-22,221,YES,2,"$20,111.00",Sep-13,2013,No
1221,4,Visa,Credit,4320443111658300,Oct-21,613,YES,1,"$13,200.00",Apr-07,2014,No
1222,0,Visa,Debit,4400145099296120,Jul-20,057,YES,1,"$29,728.00",Aug-19,2019,No
1222,1,Mastercard,Credit,5516802254742640,Oct-24,160,NO,1,"$7,900.00",Dec-04,2012,No
1222,2,Visa,Debit,4673279351880300,Jul-23,339,YES,2,"$12,106.00",Feb-09,2009,No
1222,3,Visa,Debit,4680771406185120,Jan-13,913,YES,1,"$7,452.00",Jan-10,2018,No
1223,0,Mastercard,Debit,5459374115989090,Jul-21,582,YES,1,"$28,281.00",Feb-20,2020,No
1223,1,Visa,Credit,4217570056214860,Nov-13,636,YES,2,"$11,400.00",May-02,2014,No
1223,2,Mastercard,Debit,5514653687166060,Aug-24,070,YES,1,"$28,790.00",Mar-01,2009,No
1224,0,Visa,Credit,4914564671433880,Mar-10,700,YES,1,"$15,700.00",Mar-97,2013,No
1224,1,Mastercard,Debit,5436863739232620,Sep-23,303,YES,1,"$34,075.00",Nov-05,2008,No
1224,2,Visa,Credit,4986982616793590,Apr-12,992,YES,2,"$18,600.00",Sep-07,2008,No
1225,0,Amex,Credit,315776046694876,May-24,574,YES,2,"$9,700.00",Feb-14,2014,No
1225,1,Visa,Debit,4578702900762730,Sep-22,433,YES,2,"$13,352.00",Nov-05,2012,No
1225,2,Visa,Debit,4168082636728790,Mar-24,528,YES,1,"$28,179.00",Dec-15,2015,No
1226,0,Mastercard,Debit,5407444040414980,Jan-24,334,YES,1,"$19,132.00",Dec-07,2014,No
1227,0,Visa,Debit,4948136387572240,Oct-19,049,YES,1,"$31,535.00",Jul-17,2017,No
1227,1,Mastercard,Debit,5629988786276960,Jan-18,537,YES,1,"$51,951.00",Feb-17,2017,No
1227,2,Visa,Credit,4323924929422760,Sep-20,171,YES,1,"$23,400.00",Nov-07,2008,No
1227,3,Mastercard,Debit,5002267521388910,Aug-20,143,YES,2,"$4,130.00",Dec-04,2015,No
1227,4,Mastercard,Credit,5458395445867290,Oct-11,347,YES,1,"$11,500.00",Jul-06,2010,No
1228,0,Visa,Credit,4642731433732480,Sep-20,661,YES,2,"$22,100.00",Sep-18,2018,No
1228,1,Mastercard,Debit,5511755355725120,Nov-10,644,YES,1,"$34,722.00",Nov-04,2010,No
1228,2,Visa,Debit,4695286118783920,Dec-11,601,YES,1,"$21,885.00",Jun-11,2011,No
1228,3,Mastercard,Debit,5505577705152110,Jul-20,828,YES,2,"$39,870.00",Dec-02,2003,No
1229,0,Visa,Credit,4464546125723800,Jul-21,002,YES,2,"$5,900.00",Nov-17,2017,No
1230,0,Mastercard,Debit (Prepaid),5640678853508820,Mar-23,057,YES,2,$70.00,Jun-09,2009,No
1231,0,Mastercard,Debit,5863955184387780,Mar-23,881,YES,2,"$66,930.00",Mar-12,2012,No
1231,1,Mastercard,Debit,5795522328185870,May-20,134,YES,2,"$72,274.00",Jan-18,2018,No
1231,2,Mastercard,Debit,5043143066698540,Sep-20,288,YES,2,"$130,971.00",May-02,2010,No
1231,3,Visa,Debit,4313972060102090,Nov-24,601,YES,1,"$52,717.00",Feb-20,2020,No
1231,4,Visa,Credit,4582418773157210,Dec-21,935,NO,1,"$25,500.00",Jun-10,2012,No
1231,5,Visa,Debit,4081497493570320,Oct-17,060,YES,2,"$42,541.00",Nov-08,2012,No
1232,0,Mastercard,Debit,5683216868250720,Apr-22,563,NO,1,"$5,456.00",Feb-20,2020,No
1232,1,Visa,Debit,4183750300220980,Apr-14,371,NO,1,"$12,606.00",Nov-13,2013,No
1233,0,Mastercard,Debit,5761918360234630,Aug-20,174,YES,2,"$20,174.00",Jul-11,2011,No
1234,0,Mastercard,Debit,5406672659038250,Jan-23,826,YES,1,"$20,090.00",Dec-10,2011,No
1234,1,Visa,Debit,4840352039939040,Mar-21,040,YES,1,"$11,906.00",Feb-06,2009,No
1234,2,Mastercard,Debit,5967723936818870,Jan-22,556,YES,1,"$27,888.00",Jun-17,2017,No
1234,3,Mastercard,Debit,5371022252715950,Apr-24,192,YES,1,"$24,132.00",Dec-98,2008,No
1235,0,Mastercard,Debit,5109330727953240,Dec-23,947,YES,2,"$13,461.00",Jun-06,2010,No
1236,0,Amex,Credit,302982223076555,Aug-09,303,NO,1,"$9,900.00",Nov-07,2009,No
1236,1,Mastercard,Debit,5675018091828270,Nov-09,920,YES,2,"$4,252.00",Apr-94,2019,No
1236,2,Visa,Credit,4299407178052840,Dec-20,725,YES,2,"$9,800.00",May-09,2011,No
1236,3,Mastercard,Debit,5605185522594080,Jul-19,357,YES,2,"$16,732.00",Jul-19,2019,No
1236,4,Visa,Debit,4564887957887150,Jan-23,017,YES,1,"$13,609.00",Feb-20,2020,No
1236,5,Mastercard,Debit,5565606559185990,May-13,576,YES,2,"$17,804.00",Dec-09,2009,No
1237,0,Visa,Credit,4348372675855420,May-23,727,YES,2,"$6,200.00",Jul-09,2010,No
1237,1,Visa,Debit,4651206649559680,Apr-23,125,YES,1,"$30,891.00",Jan-04,2011,No
1237,2,Mastercard,Debit,5348564290163180,Jan-24,732,YES,1,"$31,873.00",Apr-17,2017,No
1237,3,Amex,Credit,325342510254113,Jul-24,179,YES,2,"$15,600.00",May-10,2019,No
1238,0,Mastercard,Debit (Prepaid),5008439256687400,Dec-22,026,YES,1,$110.00,Jul-09,2012,No
1238,1,Visa,Debit,4422286262403260,May-24,081,YES,2,"$17,405.00",Mar-03,2003,No
1238,2,Visa,Debit (Prepaid),4249622290515020,Dec-22,435,YES,2,$58.00,Jan-20,2020,No
1238,3,Mastercard,Credit,5556924127105780,Oct-11,777,YES,1,"$9,200.00",Sep-07,2007,No
1239,0,Visa,Credit,4092157051011100,Feb-20,223,YES,2,"$11,200.00",Feb-20,2020,No
1240,0,Mastercard,Debit,5131900662646650,Dec-18,352,YES,1,"$23,206.00",Sep-18,2018,No
1240,1,Visa,Debit,4779183477104250,Apr-20,000,YES,2,"$35,684.00",Aug-10,2012,No
1240,2,Mastercard,Debit (Prepaid),5792924047685790,Nov-16,384,NO,1,$76.00,Nov-16,2016,No
1240,3,Visa,Debit,4529536293051710,Jul-23,124,YES,2,"$18,270.00",Jan-05,2011,No
1241,0,Mastercard,Debit,5142418384827690,Dec-20,069,YES,2,"$6,588.00",May-07,2011,No
1241,1,Amex,Credit,352313983770185,Mar-21,046,YES,2,"$12,200.00",Apr-11,2011,No
1241,2,Visa,Debit,4636375740619750,Sep-22,747,YES,1,"$23,083.00",Feb-20,2020,No
1241,3,Mastercard,Debit,5923792663677650,Feb-22,585,YES,1,"$21,497.00",Nov-09,2009,No
1242,0,Mastercard,Debit (Prepaid),5823790653455970,Feb-21,850,YES,3,$29.00,Jun-06,2012,No
1242,1,Mastercard,Debit,5300232902137590,Jul-22,711,YES,2,"$20,165.00",Oct-10,2012,No
1242,2,Discover,Credit,6237354607435100,May-22,959,YES,2,"$16,300.00",Nov-09,2011,No
1242,3,Discover,Credit,6374995163580880,Mar-20,743,YES,1,"$11,100.00",Nov-09,2010,No
1242,4,Visa,Credit,4780949143263440,Aug-23,540,YES,2,"$7,700.00",Mar-14,2014,No
1243,0,Mastercard,Credit,5150069202644460,Jan-23,263,YES,2,"$6,000.00",Jul-04,2010,No
1244,0,Mastercard,Debit,5564349746173180,Apr-23,547,YES,1,"$2,049.00",Feb-20,2020,No
1244,1,Amex,Credit,326339433819854,Dec-22,719,NO,1,"$7,600.00",Feb-20,2020,No
1244,2,Mastercard,Debit,5172118224009290,Jan-24,934,YES,1,"$14,670.00",Jan-20,2020,No
1245,0,Mastercard,Credit,5124729225452110,Jan-17,871,YES,2,"$11,600.00",Aug-14,2014,No
1245,1,Visa,Debit,4066451880192960,Apr-16,009,YES,1,"$14,960.00",Apr-15,2015,No
1245,2,Mastercard,Credit,5534545928651520,Sep-21,779,YES,2,"$9,600.00",Apr-06,2015,No
1245,3,Mastercard,Debit,5316533998904060,Oct-20,061,YES,2,"$17,367.00",Dec-07,2007,No
1246,0,Mastercard,Debit,5809911164005510,Apr-13,820,YES,1,"$21,358.00",Jun-06,2010,No
1246,1,Visa,Credit,4354830180585460,Sep-22,729,YES,1,"$16,900.00",Jul-07,2010,No
1246,2,Mastercard,Credit,5974259705472550,Sep-22,587,YES,2,"$8,500.00",Jul-04,2009,No
1246,3,Visa,Debit,4793775442106820,Apr-13,996,YES,1,"$28,431.00",Sep-08,2008,No
1247,0,Mastercard,Debit,5571882432332660,Jul-20,838,YES,2,$77.00,Feb-08,2016,No
1247,1,Mastercard,Debit,5828285674944280,Aug-24,192,YES,1,"$17,360.00",Jan-07,2010,No
1247,2,Mastercard,Debit,5480672627250000,Sep-21,129,YES,2,"$4,055.00",Oct-09,2017,No
1248,0,Mastercard,Debit,5052440378992950,Sep-23,144,YES,2,"$14,216.00",Feb-03,2010,No
1248,1,Visa,Debit,4009658209741630,Dec-23,357,NO,2,"$19,037.00",Apr-03,2011,No
1248,2,Mastercard,Debit,5195329982261760,Jan-20,148,YES,1,"$16,028.00",Aug-07,2011,No
1248,3,Discover,Credit,6106487579112170,Aug-10,762,YES,1,"$14,200.00",Apr-05,2011,No
1249,0,Visa,Debit,4587822219584710,Jul-23,049,YES,1,"$12,640.00",Sep-06,2009,No
1249,1,Mastercard,Debit,5547459880579010,Feb-20,116,YES,2,"$16,868.00",Mar-10,2010,No
1249,2,Mastercard,Debit,5740589965857600,Nov-22,040,YES,1,"$11,121.00",Feb-13,2013,No
1249,3,Visa,Credit,4374571351357850,Oct-20,674,YES,1,"$10,000.00",Oct-09,2010,No
1250,0,Visa,Debit (Prepaid),4356014925676100,Jul-20,139,YES,2,$56.00,Apr-01,2011,No
1250,1,Visa,Debit,4439649579256620,Jan-21,327,YES,2,"$27,376.00",Mar-12,2012,No
1250,2,Mastercard,Debit,5140694561445560,Jul-19,960,YES,2,"$32,676.00",Dec-12,2012,No
1250,3,Visa,Debit,4096589319918040,Apr-21,856,NO,1,"$25,658.00",Jul-09,2009,No
1250,4,Visa,Credit,4796299187967540,May-18,852,NO,2,"$22,800.00",Aug-08,2011,No
1251,0,Mastercard,Credit,5610919224995160,Jun-23,951,YES,2,"$10,700.00",Feb-20,2020,No
1251,1,Visa,Credit,4733769586168380,Feb-21,556,YES,2,"$5,100.00",Apr-15,2015,No
1251,2,Visa,Credit,4520440445748140,Jan-22,108,NO,1,"$7,200.00",Feb-20,2020,No
1252,0,Visa,Debit,4098737153492410,Mar-20,894,YES,1,"$16,740.00",Dec-09,2011,No
1252,1,Visa,Debit,4711760668874160,Feb-20,378,YES,1,"$13,841.00",Jan-20,2020,No
1252,2,Visa,Debit,4969924078004890,Dec-22,881,YES,1,"$15,638.00",Sep-12,2012,No
1252,3,Amex,Credit,332511890564170,May-22,728,YES,1,"$11,400.00",Jun-07,2007,No
1253,0,Mastercard,Debit,5511781840326930,Sep-22,876,YES,1,"$12,501.00",Feb-14,2014,No
1253,1,Mastercard,Debit (Prepaid),5872869557387760,Jan-23,582,YES,1,$71.00,Aug-14,2014,No
1253,2,Mastercard,Debit,5794165239075450,Jan-11,465,YES,2,"$11,164.00",Jun-09,2010,No
1254,0,Visa,Debit,4048907303086780,Sep-21,463,YES,2,"$8,365.00",Aug-09,2009,No
1254,1,Visa,Debit,4110479205142550,Dec-21,951,YES,2,"$17,104.00",May-09,2010,No
1254,2,Amex,Credit,338367003904163,Dec-13,279,YES,1,"$2,100.00",Feb-07,2009,No
1254,3,Mastercard,Debit,5683833994969610,Apr-06,884,YES,1,"$13,634.00",Jan-05,2011,No
1254,4,Mastercard,Debit (Prepaid),5803099724523610,Sep-20,930,YES,1,$63.00,Apr-15,2015,No
1254,5,Mastercard,Debit,5868327296481310,Jan-23,032,YES,2,"$18,721.00",Jun-05,2009,No
1255,0,Amex,Credit,350866149120216,Sep-23,265,YES,2,"$3,400.00",Jun-04,2008,No
1256,0,Mastercard,Debit,5729617930802600,Nov-21,320,NO,1,"$6,824.00",Feb-20,2020,No
1257,0,Visa,Credit,4620214760209900,Oct-22,406,YES,1,"$20,700.00",Feb-20,2020,No
1258,0,Visa,Credit,4683287791246500,May-18,517,NO,1,"$6,200.00",May-05,2013,No
1258,1,Visa,Debit (Prepaid),4766664432411890,Apr-21,545,YES,2,$31.00,Feb-00,2014,No
1258,2,Visa,Credit,4274713434654840,Aug-21,743,YES,1,"$1,000.00",Nov-03,2009,No
1258,3,Visa,Debit (Prepaid),4226159572103720,Oct-23,756,YES,2,$77.00,May-04,2007,No
1259,0,Mastercard,Debit (Prepaid),5119564246293760,Jun-23,883,YES,2,$31.00,Jan-20,2020,No
1259,1,Visa,Debit,4913448302190850,Jun-20,688,YES,1,$318.00,Jan-20,2020,No
1260,0,Visa,Debit,4946571800021790,Apr-23,686,NO,1,"$20,709.00",Feb-20,2020,No
1260,1,Mastercard,Debit,5332075103527990,Oct-22,561,YES,2,"$20,230.00",Apr-07,2010,No
1260,2,Mastercard,Debit,5299237121049630,Oct-23,876,YES,2,"$14,749.00",Apr-12,2012,No
1261,0,Mastercard,Debit,5855071426646200,Sep-22,238,YES,3,"$9,171.00",Feb-99,2005,No
1261,1,Amex,Credit,325450874784558,May-18,496,YES,2,"$17,400.00",Dec-13,2013,No
1262,0,Mastercard,Debit,5821391213524430,Oct-23,652,NO,2,"$14,475.00",Jun-07,2009,No
1263,0,Mastercard,Debit,5230397441824610,Dec-20,954,YES,2,"$15,967.00",Feb-07,2009,No
1263,1,Visa,Debit,4901552848355250,Aug-24,325,YES,1,"$12,250.00",Mar-19,2019,No
1263,2,Visa,Debit (Prepaid),4841863549456230,Apr-24,875,YES,2,$63.00,Nov-09,2009,No
1263,3,Mastercard,Debit (Prepaid),5938011695949460,Aug-23,234,YES,2,$66.00,Apr-07,2010,No
1263,4,Visa,Credit,4719385621754820,Sep-22,503,YES,1,"$8,500.00",May-08,2014,No
1264,0,Mastercard,Debit (Prepaid),5784144789342920,Jan-24,653,NO,1,$65.00,Jul-12,2012,No
1264,1,Discover,Credit,6839227927848570,Feb-20,968,YES,2,"$16,100.00",Feb-20,2020,No
1264,2,Mastercard,Debit,5837070772426670,Dec-20,507,YES,1,"$3,313.00",Jan-20,2020,No
1265,0,Visa,Credit,4945782637783650,Jan-20,709,YES,1,"$10,400.00",Jan-20,2020,No
1265,1,Mastercard,Debit,5848871754957960,Jun-21,553,NO,2,"$2,117.00",Feb-20,2020,No
1265,2,Visa,Debit,4808969144268430,Feb-20,997,YES,1,"$11,265.00",Jan-20,2020,No
1265,3,Mastercard,Debit,5718188955977060,Feb-21,385,YES,3,"$5,618.00",Jan-20,2020,No
1266,0,Amex,Credit,376534551118716,Jun-22,382,YES,2,"$20,800.00",Oct-10,2013,No
1266,1,Amex,Credit,335380246966517,Nov-20,042,YES,3,"$11,700.00",Feb-20,2020,No
1266,2,Visa,Debit,4573117764811950,Jun-22,178,YES,1,"$33,028.00",Jan-20,2020,No
1266,3,Visa,Debit,4703890283144400,Apr-24,233,YES,1,"$19,830.00",Dec-13,2013,No
1266,4,Mastercard,Debit,5663749194216130,Feb-19,176,YES,1,"$22,482.00",Jul-15,2015,No
1266,5,Visa,Credit,4018902833542400,Aug-23,755,YES,1,"$22,400.00",Oct-02,2010,No
1266,6,Visa,Debit (Prepaid),4850287414377340,Oct-24,123,YES,1,$62.00,May-10,2012,No
1267,0,Mastercard,Debit,5506105334909340,Jan-08,072,YES,2,"$27,723.00",Jul-07,2010,No
1267,1,Mastercard,Credit,5542832924202770,Mar-23,210,NO,1,"$31,800.00",Aug-08,2012,No
1267,2,Mastercard,Debit,5383684382213650,Mar-18,931,YES,1,"$16,028.00",Feb-09,2009,No
1267,3,Mastercard,Debit,5085756475637520,Jan-21,035,YES,2,"$25,411.00",Jul-02,2013,No
1268,0,Visa,Debit,4939717188461310,Oct-23,395,NO,1,"$11,912.00",Jan-14,2014,No
1268,1,Mastercard,Debit,5174537590358880,Dec-24,473,YES,2,"$13,064.00",Sep-17,2017,No
1268,2,Mastercard,Debit,5693986376592850,Oct-16,390,YES,2,"$8,912.00",Oct-15,2015,No
1269,0,Mastercard,Debit,5609582366095380,Jan-20,292,YES,2,"$15,962.00",Feb-08,2013,No
1270,0,Visa,Credit,4048254149559970,Nov-20,440,YES,1,"$18,200.00",Feb-05,2014,No
1270,1,Mastercard,Debit,5119838138946120,Aug-16,162,YES,2,"$3,450.00",Jul-06,2014,No
1270,2,Visa,Debit,4698652103391030,May-21,088,YES,1,"$3,450.00",Sep-08,2016,No
