User,Person,Current Age,Retirement Age,Birth Year,Birth Month,Gender,Address,City,State,Zipcode,Latitude,Longitude,Per Capita Income - Zipcode,Yearly Income - Person,Total Debt,FICO Score,Num Credit Cards,CARD INDEX,Cards Issued,Card Type,Card Number,Expires,`CVV,Has Chip,Credit Limit,Acct Open Date,Year PIN last Changed,Card on Dark Web
1302,Emerson Rogers,31,68,1988,9,Female,256 Jefferson Street,Henrico,VA,23231,37.55,-77.46,"$21,602.00 ","$44,041.00 ","$109,159.00 ",680,2,1,1,Credit,`340488847692793,22-Feb,`091,YES,"$12,000.00 ",10-Oct,2014,No
1303,Markus Masvidal,79,68,1940,10,Male,1699 West Lane,Mentor,OH,44060,41.69,-81.33,"$24,878.00 ","$29,517.00 ","$2,470.00 ",690,4,0,1,Debit,`5936146704569180,18-Oct,`616,YES,"$21,357.00 ",15-Mar,2015,No
1303,Markus Masvidal,79,68,1940,10,Male,1699 West Lane,Mentor,OH,44060,41.69,-81.33,"$24,878.00 ","$29,517.00 ","$2,470.00 ",690,4,1,1,Debit,`5382896062305960,22-Nov,`543,YES,"$22,964.00 ",5-Jul,2011,No
1303,Markus Masvidal,79,68,1940,10,Male,1699 West Lane,Mentor,OH,44060,41.69,-81.33,"$24,878.00 ","$29,517.00 ","$2,470.00 ",690,4,2,1,Debit,`5063833404835990,24-Dec,`954,YES,"$16,769.00 ",20-Jan,2020,No
1303,Markus Masvidal,79,68,1940,10,Male,1699 West Lane,Mentor,OH,44060,41.69,-81.33,"$24,878.00 ","$29,517.00 ","$2,470.00 ",690,4,3,1,Credit,`4677022173671020,16-Jun,`438,YES,"$10,100.00 ",10-Nov,2010,No
1304,Annika Rivera,50,69,1969,4,Female,8886 Little Creek Street Apt. 1,Edgerton,WI,53534,42.83,-89.07,"$21,348.00 ","$43,529.00 ","$126,175.00 ",797,6,0,1,Debit,`4266071650368100,24-Dec,`345,YES,"$20,773.00 ",13-Apr,2013,No
1304,Annika Rivera,50,69,1969,4,Female,8886 Little Creek Street Apt. 1,Edgerton,WI,53534,42.83,-89.07,"$21,348.00 ","$43,529.00 ","$126,175.00 ",797,6,1,1,Credit,`337714799695315,22-Jan,`540,YES,"$15,300.00 ",5-Apr,2012,No
1304,Annika Rivera,50,69,1969,4,Female,8886 Little Creek Street Apt. 1,Edgerton,WI,53534,42.83,-89.07,"$21,348.00 ","$43,529.00 ","$126,175.00 ",797,6,2,2,Debit,`5758058384603550,23-Jan,`365,YES,"$11,160.00 ",10-Jul,2010,No
1304,Annika Rivera,50,69,1969,4,Female,8886 Little Creek Street Apt. 1,Edgerton,WI,53534,42.83,-89.07,"$21,348.00 ","$43,529.00 ","$126,175.00 ",797,6,3,2,Debit (Prepaid),`5279859317968590,22-Dec,`265,YES,$110.00 ,Jun-99,2017,No
1304,Annika Rivera,50,69,1969,4,Female,8886 Little Creek Street Apt. 1,Edgerton,WI,53534,42.83,-89.07,"$21,348.00 ","$43,529.00 ","$126,175.00 ",797,6,4,2,Debit,`4762407160723210,24-Jun,`115,YES,"$8,766.00 ",10-Sep,2020,No
1304,Annika Rivera,50,69,1969,4,Female,8886 Little Creek Street Apt. 1,Edgerton,WI,53534,42.83,-89.07,"$21,348.00 ","$43,529.00 ","$126,175.00 ",797,6,5,2,Debit (Prepaid),`5231369185894590,21-Jan,`156,YES,$95.00 ,Oct-98,2012,No
1305,Landen Martinez,53,66,1966,5,Male,852 Tenth Boulevard,Clarksville,IN,47129,38.31,-85.76,"$16,097.00 ","$32,820.00 ","$23,004.00 ",740,4,0,2,Credit,`4985248597765510,20-Nov,`814,YES,"$9,100.00 ",8-Sep,2015,No
1305,Landen Martinez,53,66,1966,5,Male,852 Tenth Boulevard,Clarksville,IN,47129,38.31,-85.76,"$16,097.00 ","$32,820.00 ","$23,004.00 ",740,4,1,2,Debit,`5983398661297110,10-Oct,`300,YES,"$15,441.00 ",9-Sep,2009,No
1305,Landen Martinez,53,66,1966,5,Male,852 Tenth Boulevard,Clarksville,IN,47129,38.31,-85.76,"$16,097.00 ","$32,820.00 ","$23,004.00 ",740,4,2,2,Debit,`5382214816700100,19-Apr,`291,YES,"$12,021.00 ",4-May,2014,No
1305,Landen Martinez,53,66,1966,5,Male,852 Tenth Boulevard,Clarksville,IN,47129,38.31,-85.76,"$16,097.00 ","$32,820.00 ","$23,004.00 ",740,4,3,1,Debit,`5662897470767550,23-May,`180,YES,"$8,887.00 ",7-Aug,2014,No
1306,Javion Stewart,69,73,1950,11,Male,385 Maple Street,San Mateo,CA,94404,37.55,-122.26,"$47,524.00 ","$96,901.00 ","$182,809.00 ",701,5,0,1,Debit (Prepaid),`5342080744210110,23-May,`335,YES,$77.00 ,11-Mar,2011,No
1306,Javion Stewart,69,73,1950,11,Male,385 Maple Street,San Mateo,CA,94404,37.55,-122.26,"$47,524.00 ","$96,901.00 ","$182,809.00 ",701,5,1,1,Credit,`5957980518521480,24-Jul,`963,YES,"$22,500.00 ",6-Oct,2008,No
1306,Javion Stewart,69,73,1950,11,Male,385 Maple Street,San Mateo,CA,94404,37.55,-122.26,"$47,524.00 ","$96,901.00 ","$182,809.00 ",701,5,2,1,Debit,`5932193694740180,10-Feb,`963,YES,"$19,600.00 ",7-Oct,2015,No
1306,Javion Stewart,69,73,1950,11,Male,385 Maple Street,San Mateo,CA,94404,37.55,-122.26,"$47,524.00 ","$96,901.00 ","$182,809.00 ",701,5,3,2,Debit,`5166666850423120,20-Sep,`693,YES,"$40,019.00 ",10-Aug,2017,No
1306,Javion Stewart,69,73,1950,11,Male,385 Maple Street,San Mateo,CA,94404,37.55,-122.26,"$47,524.00 ","$96,901.00 ","$182,809.00 ",701,5,4,2,Debit,`5360731476529060,23-Dec,`898,NO,"$64,321.00 ",4-Jan,2007,No
1307,Cason Thomas,60,66,1959,11,Male,933 Valley Lane,Murphys,CA,95247,38.14,-120.45,"$16,448.00 ","$33,540.00 ","$74,530.00 ",734,5,0,1,Debit,`4298987544338030,20-Mar,`757,YES,"$16,731.00 ",14-Jun,2014,No
1307,Cason Thomas,60,66,1959,11,Male,933 Valley Lane,Murphys,CA,95247,38.14,-120.45,"$16,448.00 ","$33,540.00 ","$74,530.00 ",734,5,1,2,Credit,`5398766323081090,22-Jun,`391,YES,"$8,800.00 ",8-Jul,2008,No
1307,Cason Thomas,60,66,1959,11,Male,933 Valley Lane,Murphys,CA,95247,38.14,-120.45,"$16,448.00 ","$33,540.00 ","$74,530.00 ",734,5,2,1,Debit,`4514910575649840,19-Jul,`398,YES,"$12,764.00 ",6-Jul,2009,No
1307,Cason Thomas,60,66,1959,11,Male,933 Valley Lane,Murphys,CA,95247,38.14,-120.45,"$16,448.00 ","$33,540.00 ","$74,530.00 ",734,5,3,1,Debit,`4224737440603280,22-Feb,`580,NO,"$7,943.00 ",2-Aug,2005,No
1307,Cason Thomas,60,66,1959,11,Male,933 Valley Lane,Murphys,CA,95247,38.14,-120.45,"$16,448.00 ","$33,540.00 ","$74,530.00 ",734,5,4,2,Debit,`4580608927025360,7-Jan,`312,YES,"$18,089.00 ",4-Jun,2009,No
1308,Augustine Turner,26,68,1993,3,Male,2519 Park Boulevard,Hutchinson,MN,55350,44.88,-94.37,"$20,699.00 ","$42,201.00 ","$138,469.00 ",682,5,0,1,Credit,`6640823761249850,20-Jan,`041,YES,"$13,800.00 ",20-Jan,2020,No
1308,Augustine Turner,26,68,1993,3,Male,2519 Park Boulevard,Hutchinson,MN,55350,44.88,-94.37,"$20,699.00 ","$42,201.00 ","$138,469.00 ",682,5,1,2,Debit,`4808189634285180,20-Feb,`006,YES,"$20,134.00 ",20-Jan,2020,No
1308,Augustine Turner,26,68,1993,3,Male,2519 Park Boulevard,Hutchinson,MN,55350,44.88,-94.37,"$20,699.00 ","$42,201.00 ","$138,469.00 ",682,5,2,2,Debit (Prepaid),`5675120465436910,21-Mar,`779,YES,$55.00 ,20-Jan,2020,No
1308,Augustine Turner,26,68,1993,3,Male,2519 Park Boulevard,Hutchinson,MN,55350,44.88,-94.37,"$20,699.00 ","$42,201.00 ","$138,469.00 ",682,5,3,2,Debit,`5595112515226580,20-Feb,`994,YES,"$9,279.00 ",20-Jan,2020,No
1308,Augustine Turner,26,68,1993,3,Male,2519 Park Boulevard,Hutchinson,MN,55350,44.88,-94.37,"$20,699.00 ","$42,201.00 ","$138,469.00 ",682,5,4,2,Debit,`5615383905529860,21-Aug,`586,NO,"$21,449.00 ",20-Feb,2020,No
1309,Liliana Anderson,40,69,1979,3,Female,159 Plum Avenue,New Bremen,OH,45869,40.43,-84.38,"$24,227.00 ","$49,396.00 ","$39,549.00 ",814,3,0,1,Credit,`6694401699327790,11-Dec,`712,YES,"$16,500.00 ",11-Oct,2011,No
1309,Liliana Anderson,40,69,1979,3,Female,159 Plum Avenue,New Bremen,OH,45869,40.43,-84.38,"$24,227.00 ","$49,396.00 ","$39,549.00 ",814,3,1,2,Debit,`4617983811742100,23-Mar,`469,YES,"$9,335.00 ",10-Jun,2010,No
1309,Liliana Anderson,40,69,1979,3,Female,159 Plum Avenue,New Bremen,OH,45869,40.43,-84.38,"$24,227.00 ","$49,396.00 ","$39,549.00 ",814,3,2,2,Debit,`4041929159891550,23-Apr,`622,YES,"$14,079.00 ",4-Jul,2015,No
1310,Butch Labelle,48,66,1971,9,Male,6606 Oak Drive,Oakdale,LA,71463,30.81,-92.65,"$16,816.00 ","$34,287.00 ","$77,180.00 ",760,3,0,1,Debit,`4448354145874780,20-Feb,`333,YES,"$10,367.00 ",20-Feb,2020,No
1310,Butch Labelle,48,66,1971,9,Male,6606 Oak Drive,Oakdale,LA,71463,30.81,-92.65,"$16,816.00 ","$34,287.00 ","$77,180.00 ",760,3,1,1,Credit,`329374832925921,24-May,`926,YES,"$8,200.00 ",3-Jul,2012,No
1310,Butch Labelle,48,66,1971,9,Male,6606 Oak Drive,Oakdale,LA,71463,30.81,-92.65,"$16,816.00 ","$34,287.00 ","$77,180.00 ",760,3,2,2,Debit,`5932626353957300,20-Jun,`709,YES,"$13,350.00 ",6-Feb,2011,No
1311,Sylvia Thomas,39,69,1980,4,Female,251 Main Lane,Kokomo,IN,46901,40.47,-86.13,"$16,794.00 ","$34,241.00 ","$79,551.00 ",784,2,0,1,Credit,`346838160027794,20-Nov,`335,YES,"$10,200.00 ",1-Feb,2011,No
1311,Sylvia Thomas,39,69,1980,4,Female,251 Main Lane,Kokomo,IN,46901,40.47,-86.13,"$16,794.00 ","$34,241.00 ","$79,551.00 ",784,2,1,1,Debit,`4646403746633730,15-Apr,`115,YES,"$22,648.00 ",8-Jan,2015,No
1312,Nickolas Fisher,40,67,1980,2,Male,8475 Essex Lane Apt. 4,Columbus,OH,43204,39.98,-82.98,"$17,778.00 ","$36,247.00 ","$34,079.00 ",712,3,0,1,Debit,`5365244955303240,20-Mar,`523,NO,"$17,717.00 ",11-Jan,2011,No
1312,Nickolas Fisher,40,67,1980,2,Male,8475 Essex Lane Apt. 4,Columbus,OH,43204,39.98,-82.98,"$17,778.00 ","$36,247.00 ","$34,079.00 ",712,3,1,1,Credit,`4841107746635160,14-Feb,`091,YES,"$8,300.00 ",2-Jul,2013,No
1312,Nickolas Fisher,40,67,1980,2,Male,8475 Essex Lane Apt. 4,Columbus,OH,43204,39.98,-82.98,"$17,778.00 ","$36,247.00 ","$34,079.00 ",712,3,2,2,Debit,`4983998587312950,9-Jan,`204,YES,"$25,719.00 ",8-Jul,2010,No
1313,Conner Ross,63,65,1956,11,Male,8414 Tenth Drive,Sioux Falls,SD,57110,43.54,-96.73,"$25,692.00 ","$52,380.00 ","$8,764.00 ",850,6,0,1,Credit,`5301383536207350,22-Sep,`114,YES,"$13,200.00 ",8-Jul,2017,No
1313,Conner Ross,63,65,1956,11,Male,8414 Tenth Drive,Sioux Falls,SD,57110,43.54,-96.73,"$25,692.00 ","$52,380.00 ","$8,764.00 ",850,6,1,2,Credit,`4627450737727000,19-Mar,`306,YES,"$12,500.00 ",17-May,2017,No
1313,Conner Ross,63,65,1956,11,Male,8414 Tenth Drive,Sioux Falls,SD,57110,43.54,-96.73,"$25,692.00 ","$52,380.00 ","$8,764.00 ",850,6,2,1,Credit,`314069788408541,19-Oct,`760,YES,"$15,400.00 ",9-Jul,2017,No
1313,Conner Ross,63,65,1956,11,Male,8414 Tenth Drive,Sioux Falls,SD,57110,43.54,-96.73,"$25,692.00 ","$52,380.00 ","$8,764.00 ",850,6,3,2,Credit,`6743630812425980,20-Feb,`577,YES,"$13,900.00 ",20-Feb,2020,No
1313,Conner Ross,63,65,1956,11,Male,8414 Tenth Drive,Sioux Falls,SD,57110,43.54,-96.73,"$25,692.00 ","$52,380.00 ","$8,764.00 ",850,6,4,1,Debit,`5019087087012500,20-Mar,`735,YES,"$16,681.00 ",2-May,2011,No
1313,Conner Ross,63,65,1956,11,Male,8414 Tenth Drive,Sioux Falls,SD,57110,43.54,-96.73,"$25,692.00 ","$52,380.00 ","$8,764.00 ",850,6,5,1,Credit,`4995171731187340,24-Jul,`745,YES,"$11,800.00 ",9-Jun,2012,No
1314,Jamison Fernandez,18,68,2002,2,Male,4485 Plum Lane Apt. 207,Gloversville,NY,12078,43.05,-74.34,"$17,027.00 ","$34,716.00 ","$18,962.00 ",850,3,0,1,Debit (Prepaid),`4093550614245540,21-Sep,`874,YES,$57.00 ,20-Jan,2020,No
1314,Jamison Fernandez,18,68,2002,2,Male,4485 Plum Lane Apt. 207,Gloversville,NY,12078,43.05,-74.34,"$17,027.00 ","$34,716.00 ","$18,962.00 ",850,3,1,2,Debit,`5369571154373540,21-Apr,`867,YES,"$10,573.00 ",20-Feb,2020,No
1314,Jamison Fernandez,18,68,2002,2,Male,4485 Plum Lane Apt. 207,Gloversville,NY,12078,43.05,-74.34,"$17,027.00 ","$34,716.00 ","$18,962.00 ",850,3,2,1,Debit,`4039007832059770,22-Apr,`099,YES,"$17,499.00 ",20-Feb,2020,No
1315,Adrien Rogers,85,67,1934,12,Male,8651 Seventh Street,North Bend,OR,97459,43.48,-124.16,"$16,738.00 ","$38,194.00 ","$1,674.00 ",680,3,0,1,Debit,`5867037533677000,20-Sep,`272,YES,"$20,015.00 ",6-Dec,2006,No
1315,Adrien Rogers,85,67,1934,12,Male,8651 Seventh Street,North Bend,OR,97459,43.48,-124.16,"$16,738.00 ","$38,194.00 ","$1,674.00 ",680,3,1,2,Debit,`5336725167428420,20-Oct,`773,YES,"$9,707.00 ",7-May,2009,No
1315,Adrien Rogers,85,67,1934,12,Male,8651 Seventh Street,North Bend,OR,97459,43.48,-124.16,"$16,738.00 ","$38,194.00 ","$1,674.00 ",680,3,2,2,Credit,`5384043758789030,22-May,`151,YES,"$3,400.00 ",Dec-92,2007,No
1316,Emerson Wilson,64,67,1956,1,Male,894 Ocean Avenue,Easton,PA,18042,40.68,-75.22,"$21,005.00 ","$42,831.00 ","$59,948.00 ",566,3,0,1,Credit,`346401453739759,23-Jul,`552,YES,"$5,300.00 ",13-Aug,2013,No
1316,Emerson Wilson,64,67,1956,1,Male,894 Ocean Avenue,Easton,PA,18042,40.68,-75.22,"$21,005.00 ","$42,831.00 ","$59,948.00 ",566,3,1,2,Debit,`5742781603234910,18-Mar,`376,YES,"$22,789.00 ",15-Nov,2015,No
1316,Emerson Wilson,64,67,1956,1,Male,894 Ocean Avenue,Easton,PA,18042,40.68,-75.22,"$21,005.00 ","$42,831.00 ","$59,948.00 ",566,3,2,2,Debit,`5468889618070150,24-Mar,`110,YES,"$13,193.00 ",14-Feb,2014,No
1317,Jazmin Clark,80,59,1939,10,Female,4259 East Lane,Lancaster,PA,17603,40.04,-76.3,"$19,945.00 ","$34,819.00 ","$2,971.00 ",696,2,0,1,Credit,`6329791307366560,23-Sep,`617,YES,"$1,700.00 ",5-Jul,2010,No
1317,Jazmin Clark,80,59,1939,10,Female,4259 East Lane,Lancaster,PA,17603,40.04,-76.3,"$19,945.00 ","$34,819.00 ","$2,971.00 ",696,2,1,1,Credit,`4139421068502750,17-Dec,`782,YES,"$9,000.00 ",1-Mar,2009,No
1318,Jeffery Richardson,63,71,1956,9,Male,4117 Fifth Avenue,Brooklyn,NY,11232,40.64,-73.94,"$16,985.00 ","$34,637.00 ","$12,623.00 ",710,4,0,2,Debit (Prepaid),`5337242427884900,20-Jul,`389,YES,$79.00 ,11-Jan,2011,No
1318,Jeffery Richardson,63,71,1956,9,Male,4117 Fifth Avenue,Brooklyn,NY,11232,40.64,-73.94,"$16,985.00 ","$34,637.00 ","$12,623.00 ",710,4,1,1,Debit (Prepaid),`5909236244923270,19-Jan,`964,YES,$87.00 ,8-Nov,2008,No
1318,Jeffery Richardson,63,71,1956,9,Male,4117 Fifth Avenue,Brooklyn,NY,11232,40.64,-73.94,"$16,985.00 ","$34,637.00 ","$12,623.00 ",710,4,2,2,Debit,`4812303101695560,17-Nov,`113,YES,"$11,254.00 ",9-Apr,2009,No
1318,Jeffery Richardson,63,71,1956,9,Male,4117 Fifth Avenue,Brooklyn,NY,11232,40.64,-73.94,"$16,985.00 ","$34,637.00 ","$12,623.00 ",710,4,3,1,Debit,`4005670530527550,23-Mar,`434,NO,"$11,344.00 ",7-Apr,2007,No
1319,Savanna Peterson,50,61,1969,7,Female,415 Elm Street Apt. 7044,Hamtramck,MI,48212,42.39,-83.05,"$8,658.00 ","$17,657.00 ","$21,899.00 ",614,2,0,1,Debit (Prepaid),`5535901079667190,20-Feb,`480,NO,$50.00 ,5-Jan,2013,No
1319,Savanna Peterson,50,61,1969,7,Female,415 Elm Street Apt. 7044,Hamtramck,MI,48212,42.39,-83.05,"$8,658.00 ","$17,657.00 ","$21,899.00 ",614,2,1,2,Debit,`5793881452789120,19-Jun,`784,YES,"$1,213.00 ",10-Jan,2010,No
1320,Byron Leroux,79,65,1941,2,Male,9983 Park Drive Apt. 6,Bluffton,SC,29910,32.23,-80.86,"$21,679.00 ","$30,434.00 ","$23,883.00 ",740,7,0,1,Debit,`5399594843051410,23-Aug,`813,NO,"$29,219.00 ",12-Jun,2012,No
1320,Byron Leroux,79,65,1941,2,Male,9983 Park Drive Apt. 6,Bluffton,SC,29910,32.23,-80.86,"$21,679.00 ","$30,434.00 ","$23,883.00 ",740,7,1,1,Debit,`5494762880839680,20-Mar,`915,YES,"$17,907.00 ",13-Feb,2013,No
1320,Byron Leroux,79,65,1941,2,Male,9983 Park Drive Apt. 6,Bluffton,SC,29910,32.23,-80.86,"$21,679.00 ","$30,434.00 ","$23,883.00 ",740,7,2,2,Debit,`4874419326645320,23-Oct,`768,YES,"$24,298.00 ",11-Mar,2011,No
1320,Byron Leroux,79,65,1941,2,Male,9983 Park Drive Apt. 6,Bluffton,SC,29910,32.23,-80.86,"$21,679.00 ","$30,434.00 ","$23,883.00 ",740,7,3,1,Credit,`5785799753329600,23-Jul,`527,YES,"$11,700.00 ",8-Oct,2011,No
1320,Byron Leroux,79,65,1941,2,Male,9983 Park Drive Apt. 6,Bluffton,SC,29910,32.23,-80.86,"$21,679.00 ","$30,434.00 ","$23,883.00 ",740,7,4,2,Debit,`4145833750383660,3-Jul,`790,YES,"$16,227.00 ",Feb-99,2015,No
1320,Byron Leroux,79,65,1941,2,Male,9983 Park Drive Apt. 6,Bluffton,SC,29910,32.23,-80.86,"$21,679.00 ","$30,434.00 ","$23,883.00 ",740,7,5,2,Debit,`4573674903451240,21-Dec,`611,YES,"$7,495.00 ",4-May,2005,No
1320,Byron Leroux,79,65,1941,2,Male,9983 Park Drive Apt. 6,Bluffton,SC,29910,32.23,-80.86,"$21,679.00 ","$30,434.00 ","$23,883.00 ",740,7,6,2,Debit,`4972542983783750,20-Mar,`383,YES,"$2,210.00 ",11-Feb,2014,No
1321,Alayna Ward,23,65,1996,4,Female,1 Sixth Boulevard,Tacoma,WA,98466,47.22,-122.54,"$23,366.00 ","$47,639.00 ",$0.00 ,732,2,0,2,Credit,`4072857770457660,22-Jun,`889,YES,"$17,300.00 ",20-Jan,2020,No
1321,Alayna Ward,23,65,1996,4,Female,1 Sixth Boulevard,Tacoma,WA,98466,47.22,-122.54,"$23,366.00 ","$47,639.00 ",$0.00 ,732,2,1,2,Debit,`5118561237234380,21-Aug,`568,YES,"$3,334.00 ",20-Feb,2020,No
1322,Lyric Lewis,32,70,1987,12,Female,3535 West Drive Apt. 90,Los Angeles,CA,90023,34.01,-118.2,"$12,557.00 ","$25,603.00 ","$26,348.00 ",729,2,0,2,Debit,`5818148628470960,24-Feb,`296,NO,"$10,040.00 ",10-Feb,2010,No
1322,Lyric Lewis,32,70,1987,12,Female,3535 West Drive Apt. 90,Los Angeles,CA,90023,34.01,-118.2,"$12,557.00 ","$25,603.00 ","$26,348.00 ",729,2,1,2,Credit,`4657798649903400,24-Jun,`703,YES,"$8,500.00 ",10-Oct,2018,No
1323,Jaxton Adams,56,70,1963,5,Male,4943 Martin Luther King Lane,Kissimmee,FL,34743,28.3,-81.41,"$13,964.00 ","$28,476.00 ",$0.00 ,693,3,0,1,Debit,`5714757950966270,20-Sep,`805,YES,"$11,646.00 ",19-Mar,2019,No
1323,Jaxton Adams,56,70,1963,5,Male,4943 Martin Luther King Lane,Kissimmee,FL,34743,28.3,-81.41,"$13,964.00 ","$28,476.00 ",$0.00 ,693,3,1,1,Credit,`4526538061468980,20-Mar,`180,YES,"$6,900.00 ",11-May,2011,No
1323,Jaxton Adams,56,70,1963,5,Male,4943 Martin Luther King Lane,Kissimmee,FL,34743,28.3,-81.41,"$13,964.00 ","$28,476.00 ",$0.00 ,693,3,2,2,Debit,`5986384191582560,14-Oct,`786,YES,"$8,230.00 ",7-Dec,2014,No
1324,Reed Williams,66,68,1953,3,Male,703 West Drive,Alamo,TX,78516,26.18,-98.11,"$10,091.00 ","$20,577.00 ","$60,152.00 ",825,4,0,1,Credit,`5720852309018310,23-Nov,`885,YES,"$4,400.00 ",7-May,2014,No
1324,Reed Williams,66,68,1953,3,Male,703 West Drive,Alamo,TX,78516,26.18,-98.11,"$10,091.00 ","$20,577.00 ","$60,152.00 ",825,4,1,2,Debit,`5524436846278700,20-Jul,`697,YES,"$8,638.00 ",4-Apr,2014,No
1324,Reed Williams,66,68,1953,3,Male,703 West Drive,Alamo,TX,78516,26.18,-98.11,"$10,091.00 ","$20,577.00 ","$60,152.00 ",825,4,2,2,Credit,`6268030188636330,20-Sep,`717,YES,"$4,700.00 ",10-Mar,2011,No
1324,Reed Williams,66,68,1953,3,Male,703 West Drive,Alamo,TX,78516,26.18,-98.11,"$10,091.00 ","$20,577.00 ","$60,152.00 ",825,4,3,2,Credit,`4203303995031480,24-Jan,`367,YES,"$4,100.00 ",9-Sep,2009,No
1325,Harlan Faraday,64,67,1955,7,Male,37 River Boulevard,Bowling Green,KY,42101,36.97,-86.44,"$14,839.00 ","$30,252.00 ","$24,172.00 ",812,5,0,1,Credit,`4302044080999930,20-Nov,`699,YES,"$8,900.00 ",5-Feb,2010,No
1325,Harlan Faraday,64,67,1955,7,Male,37 River Boulevard,Bowling Green,KY,42101,36.97,-86.44,"$14,839.00 ","$30,252.00 ","$24,172.00 ",812,5,1,1,Debit,`4039102830415520,17-Apr,`014,YES,"$3,905.00 ",9-Dec,2010,No
1325,Harlan Faraday,64,67,1955,7,Male,37 River Boulevard,Bowling Green,KY,42101,36.97,-86.44,"$14,839.00 ","$30,252.00 ","$24,172.00 ",812,5,2,2,Debit,`4214048661117540,22-Jul,`799,YES,"$18,744.00 ",Jan-00,2010,No
1325,Harlan Faraday,64,67,1955,7,Male,37 River Boulevard,Bowling Green,KY,42101,36.97,-86.44,"$14,839.00 ","$30,252.00 ","$24,172.00 ",812,5,3,2,Credit,`4108680950969750,12-Aug,`988,NO,"$5,400.00 ",9-Jan,2011,No
1325,Harlan Faraday,64,67,1955,7,Male,37 River Boulevard,Bowling Green,KY,42101,36.97,-86.44,"$14,839.00 ","$30,252.00 ","$24,172.00 ",812,5,4,1,Debit,`4554800858688580,11-Nov,`867,NO,"$14,507.00 ",7-Apr,2010,No
1326,Ryan Anwar,47,65,1972,8,Female,1532 Birch Drive Apt. 10,Grand Junction,CO,81506,39.08,-108.55,"$24,115.00 ","$49,169.00 ","$65,994.00 ",747,2,0,2,Credit,`4562875268182110,20-Feb,`630,YES,"$8,700.00 ",15-Jun,2015,No
1326,Ryan Anwar,47,65,1972,8,Female,1532 Birch Drive Apt. 10,Grand Junction,CO,81506,39.08,-108.55,"$24,115.00 ","$49,169.00 ","$65,994.00 ",747,2,1,2,Credit,`5745606898714100,22-Jun,`753,YES,"$10,600.00 ",8-May,2019,No
1327,Santos Wright,92,67,1927,10,Male,31 Hillside Lane,Tucson,AZ,85711,32.21,-110.88,"$17,460.00 ","$24,960.00 ",$889.00 ,707,9,0,1,Debit,`4921241302048110,23-Oct,`631,YES,"$11,510.00 ",12-Dec,2012,No
1327,Santos Wright,92,67,1927,10,Male,31 Hillside Lane,Tucson,AZ,85711,32.21,-110.88,"$17,460.00 ","$24,960.00 ",$889.00 ,707,9,1,1,Debit,`5427223810289120,13-Jun,`962,YES,"$15,765.00 ",9-Nov,2009,No
1327,Santos Wright,92,67,1927,10,Male,31 Hillside Lane,Tucson,AZ,85711,32.21,-110.88,"$17,460.00 ","$24,960.00 ",$889.00 ,707,9,2,1,Debit (Prepaid),`4148892255805740,23-Feb,`546,YES,$56.00 ,9-May,2010,No
1327,Santos Wright,92,67,1927,10,Male,31 Hillside Lane,Tucson,AZ,85711,32.21,-110.88,"$17,460.00 ","$24,960.00 ",$889.00 ,707,9,3,1,Credit,`4328552729246710,21-Dec,`102,YES,"$7,300.00 ",6-Feb,2013,No
1327,Santos Wright,92,67,1927,10,Male,31 Hillside Lane,Tucson,AZ,85711,32.21,-110.88,"$17,460.00 ","$24,960.00 ",$889.00 ,707,9,4,2,Credit,`4238757840498540,22-Dec,`551,YES,"$8,500.00 ",15-Feb,2015,No
1327,Santos Wright,92,67,1927,10,Male,31 Hillside Lane,Tucson,AZ,85711,32.21,-110.88,"$17,460.00 ","$24,960.00 ",$889.00 ,707,9,5,1,Credit,`345841340861008,14-Aug,`854,YES,"$7,500.00 ",10-May,2011,No
1327,Santos Wright,92,67,1927,10,Male,31 Hillside Lane,Tucson,AZ,85711,32.21,-110.88,"$17,460.00 ","$24,960.00 ",$889.00 ,707,9,6,2,Credit,`376643401959954,22-Apr,`075,YES,"$5,900.00 ",9-Apr,2009,No
1327,Santos Wright,92,67,1927,10,Male,31 Hillside Lane,Tucson,AZ,85711,32.21,-110.88,"$17,460.00 ","$24,960.00 ",$889.00 ,707,9,7,1,Credit,`4273861353237930,21-Nov,`246,YES,"$13,600.00 ",9-Mar,2013,No
1327,Santos Wright,92,67,1927,10,Male,31 Hillside Lane,Tucson,AZ,85711,32.21,-110.88,"$17,460.00 ","$24,960.00 ",$889.00 ,707,9,8,2,Credit,`5955551281858490,24-Jan,`860,YES,"$10,700.00 ",6-Nov,2010,No
1328,Giuliana Moore,44,63,1975,8,Female,66 Plum Avenue,Zephyrhills,FL,33540,28.23,-82.17,"$15,187.00 ","$30,967.00 ","$61,201.00 ",685,3,0,1,Debit,`5981688151498050,23-Apr,`148,NO,"$6,424.00 ",Sep-00,2012,No
1328,Giuliana Moore,44,63,1975,8,Female,66 Plum Avenue,Zephyrhills,FL,33540,28.23,-82.17,"$15,187.00 ","$30,967.00 ","$61,201.00 ",685,3,1,2,Debit,`4093339040695480,20-Aug,`907,YES,"$14,248.00 ",Sep-99,2010,No
1328,Giuliana Moore,44,63,1975,8,Female,66 Plum Avenue,Zephyrhills,FL,33540,28.23,-82.17,"$15,187.00 ","$30,967.00 ","$61,201.00 ",685,3,2,2,Credit,`5341478430944110,16-Jun,`222,YES,"$5,400.00 ",16-Mar,2016,No
